"","budget","id","imdb_id","original_language","original_title","popularity","release_year","release_date","revenue","runtime","title","vote_average","vote_count"
"8097",0,184936,"tt0025833","en","Stingaree",0.622839,1934,"5/24/34",0,77,"Stingaree",6.2,3
"8098",60000,193603,"tt1861343","en","Hayride",0.224043,2012,"10/13/12",0,93,"Hayride",5.1,6
"8099",0,54105,"tt1415269","en","Immigration Tango",0.118978,2010,"4/17/10",0,92,"Immigration Tango",4,3
"8100",0,191428,"tt0047180","hu","Liliomfi",0.208569,1954,"5/31/54",0,0,"Lily Boy",5,1
"8101",0,112049,"tt0047199","en","Mad About Men",0.181151,1954,"11/16/54",0,90,"Mad About Men",5.8,5
"8102",0,108917,"tt1444284","en","Vito",0.676437,2011,"10/14/11",0,93,"Vito",8,3
"8103",74000,97942,"tt0081457","en","Scared To Death",0.120042,1981,"3/1/81",0,93,"Scared To Death",5,1
"8104",0,140849,"tt0049663","en","The Rawhide Years",1.127041,1955,"11/28/55",0,85,"The Rawhide Years",4.4,5
"8105",0,55603,"tt0040394","en","The Golden Eye",0.255532,1948,"8/29/48",0,69,"The Golden Eye",5.8,6
"8106",0,138990,"tt0057609","en","Twilight of Honor",0.025166,1963,"11/13/63",0,115,"Twilight of Honor",0,0
"8107",0,215453,"tt0042315","en","The Cariboo Trail",0.077294,1950,"8/1/50",0,81,"The Cariboo Trail",5,1
"8108",0,128229,"tt0018102","en","Long Pants",0.099877,1927,"3/26/27",0,60,"Long Pants",5,1
"8109",0,68976,"tt0044166","en","The Unknown Man",0.333586,1951,"11/16/51",0,86,"The Unknown Man",4.6,5
"8110",0,80633,"tt0054963","en","The Hands of Orlac",0.64846,1960,"12/1/60",0,95,"The Hands of Orlac",4.3,3
"8111",0,262609,"tt1662628","en","Astro-Zombies M3: Cloned",0.161226,2010,"6/19/10",0,105,"Astro-Zombies M3: Cloned",3,2
"8112",0,194880,"tt0048103","fr","Futures vedettes",0.310225,1955,"4/25/55",0,96,"School for Love",4,1
"8113",0,66968,"tt0049182","fr","En effeuillant la marguerite",0.100586,1956,"7/25/56",0,101,"Plucking the Daisy",0,0
"8114",0,75562,"tt2036388","it","Io sono Li",1.240613,2011,"9/23/11",0,100,"Shun Li and the Poet",6.7,18
"8115",0,223497,"tt0024476","en","Professional Sweetheart",0.637794,1933,"6/9/33",0,73,"Professional Sweetheart",0,0
"8116",0,190091,"tt0019850","cs","Erotikon",0.430324,1929,"2/26/29",0,85,"Erotikon",6.3,3
"8117",0,123620,"tt0096156","en","Spike of Bensonhurst",0.037969,1988,"11/11/88",0,100,"Spike of Bensonhurst",9,1
"8118",0,127040,"tt0029401","en","Pick a Star",0.506223,1937,"3/21/37",0,76,"Pick a Star",4,2
"8119",1200000,36109,"tt1209331","en","The Grind",0.085637,2009,"9/22/09",0,88,"The Grind",3.8,1
"8120",0,4930,"tt0064448","en","House of Cards",0.332318,1968,"9/16/68",0,105,"House of Cards",6,1
"8121",0,229757,"tt0039783","en","The Romance of Rosy Ridge",0.552976,1947,"8/4/47",0,105,"The Romance of Rosy Ridge",0,0
"8122",0,250332,"tt0031394","en","The Green Hornet",0.199552,1940,"1/8/40",0,258,"The Green Hornet",0,0
"8123",0,119840,"tt0084208","en","King Lear",0.041115,1982,"9/19/82",0,185,"King Lear",5,1
"8124",0,42182,"tt0273907","fr","Octopus 2: River of Fear",0.569466,2001,"12/6/01",0,91,"Octopus 2: River of Fear",3.4,12
"8125",0,83957,"tt0059633","en","Rapture",1.02754,1965,"8/23/65",0,105,"Rapture",6.9,9
"8126",0,69495,"tt1092014","en","Lone Rider",0.932205,2008,"4/8/08",0,82,"Lone Rider",4.4,4
"8127",0,40824,"tt0038958","en","So Dark the Night",0.181134,1946,"10/10/46",0,71,"So Dark the Night",6.1,5
"8128",0,258673,"tt3317326","en","The Trip to Bountiful",0.4494,2014,"3/8/14",0,89,"The Trip to Bountiful",3.8,3
"8129",0,63591,"tt0031442","en","Honolulu",0.304476,1939,"2/3/39",0,83,"Honolulu",0,0
"8130",0,257578,"tt0079562","en","The Miracle Worker",0.05556,1979,"10/14/79",0,98,"The Miracle Worker",4,3
"8131",0,242458,"tt2797106","ko","집으로 가는 길",2.329351,2013,"12/11/13",0,131,"Way Back Home",7.4,18
"8132",0,112141,"tt0117021","en","Menno's Mind",0.192356,1997,"12/13/97",0,95,"Menno's Mind",0,0
"8133",0,39337,"tt1500505","en","Lewis Black: Stark Raving Black",0.671906,2009,"10/8/09",0,80,"Lewis Black: Stark Raving Black",6.8,6
"8134",0,48407,"tt0044871","en","The Last Page",0.441423,1952,"1/25/52",0,84,"The Last Page",6.6,4
"8135",0,69803,"tt1496798","en","Mayor Cupcake",1.268691,2011,"7/19/11",0,86,"Mayor Cupcake",3.5,1
"8136",0,43880,"tt0028207","en","Rose Marie",0.773081,1936,"1/31/36",0,113,"Rose Marie",0,0
"8137",0,41018,"tt0047209","en","Man in the Attic",0.808202,1953,"12/23/53",0,82,"Man in the Attic",4.9,7
"8138",0,53441,"tt0048822","en","You're Never Too Young",0.844448,1955,"8/25/55",0,102,"You're Never Too Young",6.6,6
"8139",0,38134,"tt0163375","en","Vicious Lips",0.275547,1986,"1/1/86",0,84,"Vicious Lips",4.2,7
"8140",0,37484,"tt0040457","en","I Love Trouble",0.730743,1948,"1/15/48",0,93,"I Love Trouble",6.6,4
"8141",0,62347,"tt0117373","it","Precious Find",0.469421,1996,"1/1/96",0,85,"Precious Find",4.3,2
"8142",0,36491,"tt0053044","en","Carlton-Browne of the F.O.",0.63657,1959,"3/10/59",0,88,"Carlton-Browne of the F.O.",8.3,2
"8143",0,63045,"tt1573483","en","Textuality",0.98388,2011,"4/22/11",0,90,"Textuality",4.3,4
"8144",0,90720,"tt0060261","it","I crudeli",0.628567,1967,"2/2/67",0,90,"The Hellbenders",6.2,8
"8145",0,19335,"tt0039515","en","Johnny O'Clock",1.632656,1947,"1/23/47",0,85,"Johnny O'Clock",5.2,6
"8146",0,38465,"tt0038080","en","The Shanghai Cobra",0.710153,1945,"9/29/45",0,64,"The Shanghai Cobra",4.4,6
"8147",0,74860,"tt1984177","ko","화이트: 저주의 멜로디",1.93372,2011,"6/9/11",0,106,"White: The Melody of the Curse",5.9,23
"8148",0,15909,"tt0304283","en","Kermit's Swamp Years",0.805929,2002,"9/3/02",0,82,"Kermit's Swamp Years",5.6,7
"8149",0,72460,"tt0070158","en","Harry in Your Pocket",0.845041,1973,"9/23/73",0,103,"Harry in Your Pocket",6.1,8
"8150",0,41366,"tt0174982","en","New World Disorder",0.685051,1999,"12/3/99",0,94,"New World Disorder",3.8,2
"8151",0,34768,"tt0054989","en","The Honeymoon Machine",0.857511,1961,"8/16/61",0,87,"The Honeymoon Machine",6.7,6
"8152",0,40624,"tt0247427","en","In the Shadows",1.310129,2001,"6/24/01",0,105,"In the Shadows",5.2,5
"8153",0,91198,"tt1042567","en","Trapped in the Closet: Chapters 13-22",0.280241,2007,"8/21/07",0,48,"Trapped in the Closet: Chapters 13-22",6.1,7
"8154",0,77794,"tt0051759","en","I Was Monty's Double",0.148986,1958,"10/21/58",0,101,"I Was Monty's Double",8,4
"8155",0,46421,"tt0049621","en","Please Murder Me",0.542403,1956,"3/1/56",0,78,"Please Murder Me",6.8,6
"8156",0,73941,"tt1418702","en","Limelight",0.149951,2011,"9/23/11",0,102,"Limelight",5.4,4
"8157",0,34752,"tt0045824","en","The Glass Wall",0.3981,1953,"3/19/53",0,82,"The Glass Wall",4.5,4
"8158",0,41468,"tt0044828","en","Last of the Comanches",1.058964,1953,"2/1/53",0,85,"Last of the Comanches",6,5
"8159",0,76286,"tt0059726","en","Ski Party",0.795808,1965,"6/30/65",0,90,"Ski Party",6.4,6
"8160",0,242097,"tt0063098","en","How Sweet It Is!",1.070586,1968,"8/21/68",0,99,"How Sweet It Is!",8.2,6
"8161",0,66485,"tt0065184","en","Viva Max!",0.006763,1969,"12/1/69",0,93,"Viva Max!",0,0
"8162",0,199151,"tt0037428","en","The Very Thought of You",0.724518,1944,"10/20/44",0,99,"The Very Thought of You",5,3
"8163",0,95004,"tt0021931","en","The Guardsman",0.169509,1931,"11/7/31",0,82,"The Guardsman",5,1
"8164",116000,82309,"tt0249567","en","Hansel and Gretel",0.101458,1982,"1/1/82",0,35,"Hansel and Gretel",5.6,5
"8165",0,105536,"tt0047501","en","Sitting Bull",0.767732,1954,"10/6/54",0,105,"Sitting Bull",3.9,4
"8166",0,86324,"tt1002543","pt","Santiago",0.144707,2007,"8/24/07",0,80,"Santiago",7.5,4
"8167",0,55767,"tt1201168","ko","우리 동네",0.603371,2007,"11/29/07",0,114,"Our Town",5.7,9
"8168",0,91548,"tt0107962","en","Ring of Fire II: Blood and Steel",0.22142,1993,"3/17/93",0,94,"Ring of Fire II: Blood and Steel",5,5
"8169",0,43458,"tt0040976","en","Words and Music",1.023648,1948,"12/31/48",0,120,"Words and Music",6.6,4
"8170",0,123770,"tt0099991","en","The Last of the Finest",6.313545,1990,"3/9/90",0,106,"The Last of the Finest",5.4,5
"8171",2.4e+07,37779,"tt1234542","fr","Le dernier vol",3.106936,2009,"11/5/09",0,98,"The Last Flight",4.8,21
"8172",0,5002,"tt0074798","en","Lifeguard",0.484227,1976,"7/23/76",0,96,"Lifeguard",6.7,5
"8173",0,61016,"tt0245356","en","Perfume",1.023572,2001,"4/8/01",0,106,"Perfume",5.5,4
"8174",0,99767,"tt0020488","en","Their Own Desire",0.415156,1929,"12/27/29",0,65,"Their Own Desire",4.5,4
"8175",0,96089,"tt0058167","en","Guns of Diablo",0.155478,1965,"1/29/65",0,91,"Guns of Diablo",4.8,4
"8176",0,95578,"tt0403004","en","Evel Knievel",0.108909,2004,"7/30/04",0,91,"Evel Knievel",6,1
"8177",0,145194,"tt0117814","sv","Sånt är livet",0.075245,1996,"10/24/96",0,0,"Such Is Life",1.5,2
"8178",0,128779,"tt0057202","fr","Le joli mai",0.224428,1963,"6/1/63",0,165,"Le Joli Mai",8.6,5
"8179",0,90291,"tt1411236","en","Stalker",0.589819,2010,"10/17/10",0,77,"Stalker",4.3,8
"8180",0,103119,"tt0043079","en","Two Flags West",1.123451,1950,"10/12/50",0,92,"Two Flags West",4.4,7
"8181",0,200654,"tt0032963","en","Raffles",0.760053,1939,"12/29/39",0,72,"Raffles",6,1
"8182",0,144475,"tt0024958","en","The Case of the Howling Dog",0.582068,1934,"9/22/34",0,74,"The Case of the Howling Dog",7.3,2
"8183",0,81646,"tt1674246","en","Marathon Boy",0.081112,2010,"1/1/10",0,98,"Marathon Boy",7.5,2
"8184",0,79730,"tt0050944","en","Sea Wife",0.738815,1957,"10/16/57",0,81,"Sea Wife",5.8,3
"8185",0,72100,"tt0064088","en","The Big Cube",0.157284,1969,"4/30/69",0,98,"The Big Cube",4,2
"8186",0,38381,"tt0050580","en","Just My Luck",0.234146,1957,"11/14/57",0,89,"Just My Luck",6.9,5
"8187",0,97327,"tt0022059","en","Laughing Sinners",0.139413,1931,"5/31/31",0,72,"Laughing Sinners",3,2
"8188",0,95348,"tt0020198","en","The Mysterious Island",0.071988,1929,"1/1/29",0,95,"The Mysterious Island",6,2
"8189",0,72946,"tt1624426","en","I Will Follow",0.482814,2010,"9/18/10",0,76,"I Will Follow",6.4,5
"8190",0,63612,"tt0470692","es","Bienvenido a casa",0.085908,2006,"4/7/06",0,118,"Bienvenido a casa",5,1
"8191",0,98398,"tt0023151","en","The Lost Squadron",1.011163,1932,"3/12/32",0,79,"The Lost Squadron",5.4,5
"8192",0,217925,"tt2366572","en","Jay-Z: Made in America",1.320353,2013,"10/11/13",0,0,"Jay-Z: Made in America",6,1
"8193",0,45774,"tt0095629","en","Midnight Crossing",1.043994,1988,"5/13/88",1328001,97,"Midnight Crossing",6.2,5
"8194",0,200863,"tt0060704","it","Missione speciale Lady Chaplin",0.520407,1966,"8/12/66",0,99,"Special Mission Lady Chaplin",0,0
"8195",0,279828,"tt1698647","en","Delirium",7.181428,2014,"6/20/14",0,43,"Delirium",6.6,41
"8196",0,72585,"tt0063804","en","Why Man Creates",0.260901,1968,"9/24/68",0,29,"Why Man Creates",6.4,4
"8197",0,249170,"tt3090252","en","Dinosaur 13",3.22314,2014,"8/15/14",0,95,"Dinosaur 13",7,35
"8198",0,61095,"tt0045267","en","The Turning Point",0.662567,1952,"11/15/52",0,85,"The Turning Point",6.2,9
"8199",0,111307,"tt0023642","en","Union Depot",0.363776,1932,"1/30/32",0,67,"Union Depot",6.5,2
"8200",0,247447,"tt0243218","fa","بید و باد",0.139262,2000,"1/1/00",0,77,"Willow and Wind",10,1
"8201",0,76483,"tt0026744","en","Murder on a Honeymoon",0.078197,1935,"2/22/35",0,75,"Murder on a Honeymoon",6,2
"8202",0,38427,"tt0063051","en","Heidi",1.086392,1968,"11/17/68",0,105,"Heidi",5.4,6
"8203",0,149465,"tt0061162","ru","Война и Мир 2: Наташа Ростова",1.074692,1966,"7/23/66",0,100,"War and Peace, Part II: Natasha Rostova",6.5,2
"8204",0,212455,"tt2631862","en","House Party: Tonight's the Night",0.957354,2013,"7/23/13",0,80,"House Party: Tonight's the Night",4.1,11
"8205",0,169541,"tt0091524","en","Miracles",1.285222,1986,"7/11/86",0,87,"Miracles",5.5,2
"8206",0,82970,"tt0023396","en","Ride Him, Cowboy",0.723038,1932,"8/27/32",0,55,"Ride Him, Cowboy",3.5,5
"8207",0,78265,"tt0045232","en","This Woman Is Dangerous",0.968817,1952,"2/9/52",0,100,"This Woman Is Dangerous",5.4,5
"8208",3500000,102295,"tt0048764","en","Underwater!",1.166809,1955,"2/9/55",0,99,"Underwater!",5.5,6
"8209",0,184129,"tt0040732","en","Return of the Bad Men",0.834842,1948,"7/17/48",0,90,"Return of the Bad Men",4.8,7
"8210",0,61151,"tt0038773","en","Never Say Goodbye",0.188417,1946,"11/9/46",0,97,"Never Say Goodbye",5.5,1
"8211",0,77716,"tt1650056","en","The Cup",0.725869,2011,"11/13/11",0,106,"The Cup",4.3,5
"8212",0,95012,"tt0044753","en","The Iron Mistress",0.874703,1952,"11/19/52",0,110,"The Iron Mistress",3,3
"8213",0,102526,"tt0035553","en","White Cargo",0.375568,1942,"12/12/42",0,88,"White Cargo",5.5,1
"8214",0,238206,"tt3746820","en","Eddie Izzard: Force Majeure Live",0.119615,2013,"11/18/13",0,85,"Eddie Izzard: Force Majeure Live",8,1
"8215",0,229526,"tt1982735","en","Killer Holiday",2.150981,2013,"10/18/13",0,103,"Killer Holiday",3.6,5
"8216",0,178103,"tt0050902","en","The Rising of the Moon",0.365754,1957,"8/10/57",0,81,"The Rising of the Moon",6.4,4
"8217",0,94092,"tt0055490","en","Susan Slade",0.113315,1961,"11/8/61",0,116,"Susan Slade",7,3
"8218",0,251783,"tt2091327","en","Pleasure or Pain",4.229239,2013,"10/22/13",0,102,"Pleasure or Pain",4.5,21
"8219",0,60977,"tt1839648","en","The Pee-Wee Herman Show on Broadway",0.287956,2011,"3/19/11",0,89,"The Pee-Wee Herman Show on Broadway",6.3,5
"8220",0,84211,"tt0152265","en","Safety Patrol",0.071852,1998,"3/29/98",0,96,"Safety Patrol",6,2
"8221",0,26714,"tt0023629","en","Two Seconds",0.504054,1932,"5/28/32",0,67,"Two Seconds",6.1,5
"8222",0,203264,"tt2088869","en","Percentage",1.657911,2013,"4/24/13",0,82,"Percentage",4.2,5
"8223",0,42752,"tt0025499","en","Midnight",0.521537,1934,"3/17/34",0,76,"Midnight",3.1,5
"8224",0,91737,"tt0064579","en","The Learning Tree",0.206367,1969,"8/6/69",0,107,"The Learning Tree",7.5,4
"8225",0,50926,"tt0042524","en","The Great Rupert",0.206341,1950,"3/1/50",0,88,"The Great Rupert",7.6,5
"8226",0,39042,"tt0984210","en","Multiple Sarcasms",0.332584,2010,"5/7/10",0,97,"Multiple Sarcasms",6.3,2
"8227",0,112885,"tt0028661","en","The Bride Wore Red",0.752617,1937,"10/15/37",0,103,"The Bride Wore Red",3.5,5
"8228",2e+06,52323,"tt0860870","en","Touching Home",0.457416,2008,"4/29/08",0,108,"Touching Home",5.8,4
"8229",0,75799,"tt0052148","en","The Roots of Heaven",0.522564,1958,"10/15/58",0,121,"The Roots of Heaven",5.9,4
"8230",0,37294,"tt0040835","en","Station West",9.775598,1948,"10/16/48",0,87,"Station West",6.3,7
"8231",0,36631,"tt0054115","en","Never Let Go",0.372205,1960,"1/1/60",0,90,"Never Let Go",7.6,5
"8232",209595,55762,"tt0076788","en","Sweeney!",0.529845,1977,"1/14/77",0,89,"Sweeney!",7.2,5
"8233",0,138699,"tt0050646","en","The Little Hut",0.883862,1957,"5/3/57",0,90,"The Little Hut",10,2
"8234",0,24084,"tt0068173","en","The Adventures of Barry McKenzie",0.505579,1972,"1/1/72",0,114,"The Adventures of Barry McKenzie",6.2,5
"8235",0,40468,"tt0091688","en","Opposing Force",0.635541,1986,"8/1/86",0,100,"Opposing Force",4.3,3
"8236",0,44974,"tt0473500","it","Kettle of Fish",0.124766,2006,"10/15/06",0,0,"Kettle of Fish",4.3,3
"8237",1.5e+07,75033,"tt1551641","en","Winnie Mandela",0.740141,2011,"9/16/11",0,107,"Winnie Mandela",5.2,5
"8238",0,2199,"tt0097938","en","My Mom's a Werewolf",0.946475,1989,"11/11/89",0,90,"My Mom's a Werewolf",3.4,8
"8239",0,34945,"tt0036719","en","The Conspirators",0.755304,1944,"10/24/44",0,101,"The Conspirators",5.5,3
"8240",0,70422,"tt0065981","en","The Lickerish Quartet",0.704667,1970,"10/13/70",0,90,"The Lickerish Quartet",5,11
"8241",0,77118,"tt0353545","en","I Accidentally Domed Your Son",0.039597,2004,"1/1/04",0,0,"I Accidentally Domed Your Son",7,1
"8242",0,63706,"tt1523367","en","Mandrake",2.390484,2010,"9/11/10",0,89,"Mandrake",2.9,12
"8243",0,85768,"tt1262415","de","Saluda al diablo de mi parte",1.101517,2011,"8/11/11",0,90,"Greetings to the Devil",6.3,6
"8244",0,44989,"tt1178654","es","Los Paranoicos",0.151925,2008,"10/23/08",0,98,"The Paranoids",5,1
"8245",0,208495,"tt1532538","en","Mission Park",1.440951,2013,"9/6/13",0,101,"Mission Park",5.1,5
"8246",3600000,23200,"tt0457475","en","Silent Partner",1.640142,2005,"5/26/05",0,96,"Silent Partner",3.8,4
"8247",0,84727,"tt0158369","en","Woman Wanted",0.607257,1999,"8/14/99",0,110,"Woman Wanted",7,1
"8248",0,56596,"tt1230196","sv","Puss",1.342536,2010,"8/20/10",0,109,"Trust Me",5.8,2
"8249",0,46193,"tt0046239","en","Ride, Vaquero!",0.33575,1953,"7/17/53",0,90,"Ride, Vaquero!",0,0
"8250",0,72984,"tt0093144","en","Hansel and Gretel",1.15114,1988,"12/10/88",0,84,"Hansel and Gretel",6.8,9
"8251",0,26888,"tt1277736","en","Soul Power",0.687358,2008,"9/4/08",0,93,"Soul Power",6,4
"8252",0,49733,"tt1270850","en","The Waiting City",0.212182,2010,"7/15/10",0,100,"The Waiting City",7.5,3
"8253",1e+06,42754,"tt1046193","en","Three Can Play That Game",0.187308,2007,"1/1/07",0,87,"Three Can Play That Game",4.3,4
"8254",0,46562,"tt1268970","en","The Last Rites of Ransom Pride",1.516498,2010,"6/17/10",0,83,"The Last Rites of Ransom Pride",3.8,7
"8255",1500000,28284,"tt0055279","en","Parrish",1.058213,1961,"5/4/61",4200000,138,"Parrish",6,3
"8256",0,36634,"tt0043914","en","The People Against O'Hara",3.02441,1951,"9/1/51",0,102,"The People Against O'Hara",3.9,5
"8257",0,27966,"tt0031536","en","King of the Underworld",1.080246,1939,"1/14/39",0,67,"King of the Underworld",6.4,5
"8258",0,61855,"tt0043895","en","The Painted Hills",0.113627,1951,"5/4/51",0,68,"The Painted Hills",2,3
"8259",0,82243,"tt0247394","hi","गुमनाम",0.277045,1965,"2/6/65",0,151,"Gumnaam",4.5,2
"8260",0,47638,"tt0088006","en","The River Rat",0.57743,1984,"9/28/84",1142944,94,"The River Rat",6.3,8
"8261",0,47437,"tt0249081","fr","Le petit poucet",1.386224,2001,"10/16/01",0,90,"Tom Thumb",5.9,13
"8262",0,83579,"tt0085692","en","The Hound of the Baskervilles",1.190271,1983,"11/3/83",0,100,"The Hound of the Baskervilles",6.8,10
"8263",5e+05,61613,"tt1342115","en","The Inheritance",0.737628,2011,"4/11/11",0,90,"The Inheritance",3.8,8
"8264",0,120522,"tt0053065","en","Middle of the Night",4.743709,1959,"6/17/59",0,118,"Middle of the Night",5.4,4
"8265",0,105406,"tt0054473","en","Who Was That Lady?",0.857156,1960,"4/15/60",0,115,"Who Was That Lady?",6.5,6
"8266",0,81724,"tt0043727","en","Laughter in Paradise",1.747894,1951,"1/10/51",0,93,"Laughter in Paradise",6.9,10
"8267",0,127614,"tt2131541","en","Kohta 18",0.845036,2012,"3/9/12",0,112,"Almost 18",7.2,6
"8268",1e+06,233487,"tt2740538","en","He Who Dares",1.42988,2014,"1/31/14",0,82,"He Who Dares",3.3,13
"8269",0,33272,"tt1270090","en","Lucky Country",0.342535,2009,"7/16/09",0,96,"Lucky Country",3.3,2
"8270",0,92798,"tt0062917","en","Duffy",0.290919,1968,"9/16/68",0,101,"Duffy",8,3
"8271",0,171019,"tt0045041","en","Pony Soldier",0.821121,1952,"4/1/52",0,82,"Pony Soldier",4.9,4
"8272",0,92796,"tt0041182","en","Black Magic",0.46916,1949,"8/19/49",0,105,"Black Magic",6.1,7
"8273",0,58655,"tt0071968","fr","Parade",0.07996,1974,"12/18/74",0,84,"Parade",5.8,7
"8274",0,85637,"tt0077154","en","Always for Pleasure",0.104287,1978,"5/2/78",0,58,"Always for Pleasure",7,3
"8275",0,218233,"tt0036034","en","生きてゐる孫六",0.643516,1943,"1/1/43",0,88,"The Living Magoroku",8,4
"8276",0,168994,"tt0037227","ja","Rikugun",0.434162,1944,"12/7/44",0,87,"Army",7.5,4
"8277",0,219233,"tt0053842","ja","Fuefukigawa",0.060518,1960,"10/19/60",0,117,"The River Fuefuki",5,1
"8278",0,105470,"tt0054845","ja","Eien no hito",0.223258,1961,"9/16/61",0,103,"Immortal Love",8,2
"8279",0,49308,"tt0021406","ja","その夜の妻",0.184671,1930,"7/6/30",0,65,"That Night's Wife",5.2,5
"8280",0,204800,"tt0056162","en","Lad: A Dog",0.89172,1962,"6/2/62",0,98,"Lad: A Dog",8,1
"8281",0,260848,"tt0071363","en","Corruzione al palazzo di giustizia",0.001754,1975,"1/16/75",0,100,"Smiling Maniacs",0,0
"8282",0,242675,"tt3358552","en","Another Day, Another Time: Celebrating the Music of ""Inside Llewyn Davis""",0.400351,2013,"12/13/13",0,101,"Another Day, Another Time: Celebrating the Music of ""Inside Llewyn Davis""",9.3,3
"8283",0,43721,"tt1230150","en","Margaret",0.522679,2009,"3/26/09",0,113,"Margaret",0,0
"8284",0,286875,"tt3328716","en","Paper Planes",7.78915,2014,"9/7/14",0,96,"Paper Planes",6,49
"8285",0,105133,"tt0405004","ja","ハードラックヒーロー",0.494284,2003,"1/1/03",0,79,"Hard Luck Hero",7.5,2
"8286",0,86472,"tt0065997","it","Vivo per la tua morte",0.117699,1968,"4/5/68",0,95,"A Long Ride from Hell",4,3
"8287",0,149690,"tt0066984","it","La spina dorsale del diavolo",0.625736,1970,"12/4/70",0,104,"The Deserter",7,1
"8288",0,166883,"tt0025198","fr","Le grand jeu",0.426592,1934,"5/2/34",0,110,"Le Grand Jeu",8,3
"8289",0,130881,"tt0025704","en","Red Ensign",0.019338,1934,"6/17/34",0,69,"Red Ensign",0,0
"8290",0,135696,"tt0425758","es","El asombroso mundo de Borjamari y Pocholo",0.793589,2004,"12/3/04",3367646,90,"El asombroso mundo de Borjamari y Pocholo",5.4,5
"8291",0,48635,"tt0390136","es","Isi/Disi - Amor a lo bestia",1.437794,2004,"7/23/04",0,88,"Isi/Disi - Amor a lo bestia",5.5,13
"8292",0,72400,"tt0026095","fr","La Bandera",0.175334,1935,"9/25/35",0,88,"La Bandera",5.3,3
"8293",0,36879,"tt0076649","it","La bestia in calore",2.324007,1977,"7/19/77",0,86,"The Beast in Heat",4.1,15
"8294",0,177902,"tt0026292","en","Doubting Thomas",0.047712,1935,"7/10/35",0,73,"Doubting Thomas",0,0
